KartBlitz Leaderboard Backup
Generated (UTC): 2026-08-25T12:37:27.986Z
Registered devices: 7
Saved scores: 452
Saved online wins: 4

This file is a full snapshot of cloud leaderboard records (usernames and times).
Device tokens are omitted so the file is safe to keep in git.
Use this if D1 data is lost and you need to refer back to previous records.

------------------------------------------------------------------------------
REGISTERED USERNAMES
------------------------------------------------------------------------------
USERNAME        REGISTERED (UTC)          LAST SEEN (UTC)
LEAFERD         2026-08-18T10:21:09.992Z  2026-08-25T03:24:09.795Z
AAAAAAAAAAAA    2026-08-18T23:08:59.310Z  2026-08-23T07:45:58.595Z
SCOOPDOG        2026-08-18T23:09:51.022Z  2026-08-20T10:39:05.812Z
JAN             2026-08-20T00:29:04.489Z  2026-08-20T00:29:04.652Z
SCOOPDOG        2026-08-20T11:40:23.168Z  2026-08-22T00:48:09.056Z
NOTHECKER       2026-08-23T02:26:25.773Z  2026-08-23T02:43:27.435Z
NOTHECKER       2026-08-23T08:00:25.629Z  2026-08-24T03:26:36.189Z

------------------------------------------------------------------------------
SCORES (best lap first within each mode/track)
------------------------------------------------------------------------------
MODE      TRACK   TRACK NAME              USERNAME      BEST LAP    TOTAL       WINNER    CREATED (UTC)
      "trackName": "MEADOW PARK",
      "username": "TURBO4844",
      "bestLap": 37.20966088413744,
      "bestLapText": "0:37.210",
      "total": 115.18548450930933,
      "totalText": "1:55.185",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO2439",
      "bestLap": 37.240444261887674,
      "bestLapText": "0:37.240",
      "total": 111.86929718320987,
      "totalText": "1:51.869",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT811",
      "bestLap": 37.60166242041823,
      "bestLapText": "0:37.602",
      "total": 115.92838981930248,
      "totalText": "1:55.928",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "RACER867",
      "bestLap": 37.661085815857746,
      "bestLapText": "0:37.661",
      "total": 114.40697946886087,
      "totalText": "1:54.407",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID1696",
      "bestLap": 37.73861343501524,
      "bestLapText": "0:37.739",
      "total": 114.30583556581553,
      "totalText": "1:54.306",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO2856",
      "bestLap": 37.77343379595853,
      "bestLapText": "0:37.773",
      "total": 114.00127639169955,
      "totalText": "1:54.001",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "BOOST4214",
      "bestLap": 37.81544293172419,
      "bestLapText": "0:37.815",
      "total": 114.68778563299746,
      "totalText": "1:54.688",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "BOOST5587",
      "bestLap": 38.18357585914875,
      "bestLapText": "0:38.184",
      "total": 117.91754636676626,
      "totalText": "1:57.918",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO2615",
      "bestLap": 38.227482818688415,
      "bestLapText": "0:38.227",
      "total": 117.25420139757405,
      "totalText": "1:57.254",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT1988",
      "bestLap": 38.26689930096049,
      "bestLapText": "0:38.267",
      "total": 117.51992641978305,
      "totalText": "1:57.520",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "RACER7945",
      "bestLap": 38.3555549694274,
      "bestLapText": "0:38.356",
      "total": 117.5425537004919,
      "totalText": "1:57.543",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "SPEED6264",
      "bestLap": 38.37942923835138,
      "bestLapText": "0:38.379",
      "total": 115.61785643690772,
      "totalText": "1:55.618",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "WHEEL5903",
      "bestLap": 38.3836860759104,
      "bestLapText": "0:38.384",
      "total": 118.56577007101598,
      "totalText": "1:58.566",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "WHEEL3215",
      "bestLap": 38.411234370806795,
      "bestLapText": "0:38.411",
      "total": 115.84645105886302,
      "totalText": "1:55.846",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "SPEED5746",
      "bestLap": 38.45245712759345,
      "bestLapText": "0:38.452",
      "total": 116.909912881652,
      "totalText": "1:56.910",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "TURBO4308",
      "bestLap": 38.55577378292626,
      "bestLapText": "0:38.556",
      "total": 119.12920908053154,
      "totalText": "1:59.129",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID3127",
      "bestLap": 38.82783233609185,
      "bestLapText": "0:38.828",
      "total": 119.79480873046495,
      "totalText": "1:59.795",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO4169",
      "bestLap": 39.06879883888092,
      "bestLapText": "0:39.069",
      "total": 120.17900052890388,
      "totalText": "2:00.179",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "LAP5589",
      "bestLap": 39.124908734881636,
      "bestLapText": "0:39.125",
      "total": 117.51492455975647,
      "totalText": "1:57.515",
      "winner": null,
      "createdAt": "2026-08-20T00:34:08.112Z",
      "updatedAt": "2026-08-20T00:34:08.112Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "SPEED7425",
      "bestLap": 39.164166505463946,
      "bestLapText": "0:39.164",
      "total": 120.29568923446318,
      "totalText": "2:00.296",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO4549",
      "bestLap": 39.43075956249821,
      "bestLapText": "0:39.431",
      "total": 120.19675908378409,
      "totalText": "2:00.197",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT7717",
      "bestLap": 39.610764468003104,
      "bestLapText": "0:39.611",
      "total": 122.6183891062118,
      "totalText": "2:02.618",
      "winner": null,
      "createdAt": "2026-08-20T00:34:08.112Z",
      "updatedAt": "2026-08-20T00:34:08.112Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT1698",
      "bestLap": 39.628462266572846,
      "bestLapText": "0:39.628",
      "total": 120.13769786915628,
      "totalText": "2:00.138",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "SPEED3389",
      "bestLap": 39.65947593581183,
      "bestLapText": "0:39.659",
      "total": 122.01592002324959,
      "totalText": "2:02.016",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT5778",
      "bestLap": 40.072684027881046,
      "bestLapText": "0:40.073",
      "total": 124.21113408632095,
      "totalText": "2:04.211",
      "winner": null,
      "createdAt": "2026-08-20T00:34:08.112Z",
      "updatedAt": "2026-08-20T00:34:08.112Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "SPEED1839",
      "bestLap": 40.18698536211694,
      "bestLapText": "0:40.187",
      "total": 123.42566613966353,
      "totalText": "2:03.426",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "WHEEL1044",
      "bestLap": 40.33780078189714,
      "bestLapText": "0:40.338",
      "total": 121.6612179765877,
      "totalText": "2:01.661",
      "winner": null,
      "createdAt": "2026-08-20T00:34:08.112Z",
      "updatedAt": "2026-08-20T00:34:08.112Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID841",
      "bestLap": 40.401148420857666,
      "bestLapText": "0:40.401",
      "total": 123.70325171237005,
      "totalText": "2:03.703",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "POLE4530",
      "bestLap": 40.403247509980936,
      "bestLapText": "0:40.403",
      "total": 123.52928200045085,
      "totalText": "2:03.529",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "BOOST8364",
      "bestLap": 40.52997324879544,
      "bestLapText": "0:40.530",
      "total": 125.13344477227623,
      "totalText": "2:05.133",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT2235",
      "bestLap": 40.7886250656117,
      "bestLapText": "0:40.789",
      "total": 123.24994154484733,
      "totalText": "2:03.250",
      "winner": null,
      "createdAt": "2026-08-20T00:34:08.112Z",
      "updatedAt": "2026-08-20T00:34:08.112Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "TURBO2897",
      "bestLap": 40.888225999037964,
      "bestLapText": "0:40.888",
      "total": 123.58768670890815,
      "totalText": "2:03.588",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "BOOST8844",
      "bestLap": 41.04700948055401,
      "bestLapText": "0:41.047",
      "total": 125.46143838522033,
      "totalText": "2:05.461",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID3834",
      "bestLap": 41.15716637766724,
      "bestLapText": "0:41.157",
      "total": 123.71151351512745,
      "totalText": "2:03.712",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "LAP4977",
      "bestLap": 41.195610476729385,
      "bestLapText": "0:41.196",
      "total": 125.78168691643087,
      "totalText": "2:05.782",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "WHEEL6231",
      "bestLap": 41.21774733946537,
      "bestLapText": "0:41.218",
      "total": 125.87259967722697,
      "totalText": "2:05.873",
      "winner": null,
      "createdAt": "2026-08-20T00:34:08.112Z",
      "updatedAt": "2026-08-20T00:34:08.112Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID6673",
      "bestLap": 41.484387090708104,
      "bestLapText": "0:41.484",
      "total": 126.8106437237493,
      "totalText": "2:06.811",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "RACER8996",
      "bestLap": 41.67322638318529,
      "bestLapText": "0:41.673",
      "total": 128.20835172288423,
      "totalText": "2:08.208",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO3576",
      "bestLap": 41.730905651980606,
      "bestLapText": "0:41.731",
      "total": 125.88527211347369,
      "totalText": "2:05.885",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "BOOST252",
      "bestLap": 41.742167473114826,
      "bestLapText": "0:41.742",
      "total": 128.04405259383216,
      "totalText": "2:08.044",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID7561",
      "bestLap": 41.787493206457114,
      "bestLapText": "0:41.787",
      "total": 126.90288447021035,
      "totalText": "2:06.903",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "POLE6686",
      "bestLap": 41.88961237007569,
      "bestLapText": "0:41.890",
      "total": 128.66103488198485,
      "totalText": "2:08.661",
      "winner": null,
      "createdAt": "2026-08-20T00:33:33.375Z",
      "updatedAt": "2026-08-20T00:33:33.375Z"
    },
    {
      "mode": "trial",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "LAP227",
      "bestLap": 41.9322478499239,
      "bestLapText": "0:41.932",
      "total": 128.69055198123579,
      "totalText": "2:08.691",
      "winner": null,
      "createdAt": "2026-08-20T00:34:04.765Z",
      "updatedAt": "2026-08-20T00:34:04.765Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "SPEED3465",
      "bestLap": 40.20549943178988,
      "bestLapText": "0:40.205",
      "total": 122.76759392092494,
      "totalText": "2:02.768",
      "winner": null,
      "createdAt": "2026-08-20T00:34:15.621Z",
      "updatedAt": "2026-08-20T00:34:15.621Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "GRID1297",
      "bestLap": 40.237866181581694,
      "bestLapText": "0:40.238",
      "total": 124.03872742935519,
      "totalText": "2:04.039",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "SPEED3646",
      "bestLap": 40.24699355098945,
      "bestLapText": "0:40.247",
      "total": 124.68286145539763,
      "totalText": "2:04.683",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "DRIFT5540",
      "bestLap": 40.271102666722896,
      "bestLapText": "0:40.271",
      "total": 123.59358874079516,
      "totalText": "2:03.594",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "LAP2717",
      "bestLap": 40.456610304403256,
      "bestLapText": "0:40.457",
      "total": 124.76302165668943,
      "totalText": "2:04.763",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "DRIFT8902",
      "bestLap": 40.48138921741304,
      "bestLapText": "0:40.481",
      "total": 125.3657001191236,
      "totalText": "2:05.366",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "DRIFT1685",
      "bestLap": 40.69158943267773,
      "bestLapText": "0:40.692",
      "total": 123.92514830612983,
      "totalText": "2:03.925",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "BOOST5054",
      "bestLap": 40.99643900010967,
      "bestLapText": "0:40.996",
      "total": 124.34786006552402,
      "totalText": "2:04.348",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "GRID1398",
      "bestLap": 41.23461356788523,
      "bestLapText": "0:41.235",
      "total": 126.67495405557159,
      "totalText": "2:06.675",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "GRID2094",
      "bestLap": 41.38627281172661,
      "bestLapText": "0:41.386",
      "total": 127.22741413583844,
      "totalText": "2:07.227",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "WHEEL8804",
      "bestLap": 41.662997200795225,
      "bestLapText": "0:41.663",
      "total": 125.3262135131947,
      "totalText": "2:05.326",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "RACER3834",
      "bestLap": 41.67459788185114,
      "bestLapText": "0:41.675",
      "total": 127.94137176084209,
      "totalText": "2:07.941",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "DRIFT8155",
      "bestLap": 41.77654394597013,
      "bestLapText": "0:41.777",
      "total": 128.57088348743738,
      "totalText": "2:08.571",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "WHEEL3442",
      "bestLap": 41.801836465632014,
      "bestLapText": "0:41.802",
      "total": 127.18691990266187,
      "totalText": "2:07.187",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "RACER7822",
      "bestLap": 41.871229061712896,
      "bestLapText": "0:41.871",
      "total": 126.90082931098789,
      "totalText": "2:06.901",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "NITRO8248",
      "bestLap": 41.92268878849265,
      "bestLapText": "0:41.923",
      "total": 128.77136615890288,
      "totalText": "2:08.771",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "TURBO8207",
      "bestLap": 41.96497910534283,
      "bestLapText": "0:41.965",
      "total": 126.59755295869451,
      "totalText": "2:06.598",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "GRID9080",
      "bestLap": 42.175143633560786,
      "bestLapText": "0:42.175",
      "total": 128.73396834481392,
      "totalText": "2:08.734",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "TURBO1757",
      "bestLap": 42.219090464209216,
      "bestLapText": "0:42.219",
      "total": 129.26991394958145,
      "totalText": "2:09.270",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "WHEEL7399",
      "bestLap": 42.51824862816104,
      "bestLapText": "0:42.518",
      "total": 128.98157064825054,
      "totalText": "2:08.982",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "LAP3187",
      "bestLap": 42.964300883913054,
      "bestLapText": "0:42.964",
      "total": 131.7222238557426,
      "totalText": "2:11.722",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "POLE6427",
      "bestLap": 43.075648803096385,
      "bestLapText": "0:43.076",
      "total": 131.87261832998024,
      "totalText": "2:11.873",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "TURBO2081",
      "bestLap": 43.121670145594024,
      "bestLapText": "0:43.122",
      "total": 130.41833656639136,
      "totalText": "2:10.418",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "LAP7630",
      "bestLap": 43.24602395118043,
      "bestLapText": "0:43.246",
      "total": 133.58111202671174,
      "totalText": "2:13.581",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "LAP2760",
      "bestLap": 43.449189419642195,
      "bestLapText": "0:43.449",
      "total": 134.1656757206206,
      "totalText": "2:14.166",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "SPEED1688",
      "bestLap": 44.045730077531225,
      "bestLapText": "0:44.046",
      "total": 134.49687311631558,
      "totalText": "2:14.497",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "NITRO3987",
      "bestLap": 44.0891310028199,
      "bestLapText": "0:44.089",
      "total": 135.85462159557005,
      "totalText": "2:15.855",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "SPEED8275",
      "bestLap": 44.29461375408852,
      "bestLapText": "0:44.295",
      "total": 135.15781883231946,
      "totalText": "2:15.158",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "DRIFT982",
      "bestLap": 44.32937233735962,
      "bestLapText": "0:44.329",
      "total": 133.41556201074945,
      "totalText": "2:13.416",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "BOOST7846",
      "bestLap": 44.42773047566107,
      "bestLapText": "0:44.428",
      "total": 135.2926258777187,
      "totalText": "2:15.293",
      "winner": null,
      "createdAt": "2026-08-20T00:34:15.621Z",
      "updatedAt": "2026-08-20T00:34:15.621Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "POLE4745",
      "bestLap": 44.60091703703588,
      "bestLapText": "0:44.601",
      "total": 134.38494413599713,
      "totalText": "2:14.385",
      "winner": null,
      "createdAt": "2026-08-20T00:34:10.965Z",
      "updatedAt": "2026-08-20T00:34:10.965Z"
    },
    {
      "mode": "trial",
      "trackId": 2,
      "trackName": "BLUE BAY RUN",
      "username": "DRIFT2100",
      "bestLap": 44.69142641027802,
      "bestLapText": "0:44.691",
      "total": 136.60669694221886,
      "totalText": "2:16.607",
      "winner": null,
      "createdAt": "2026-08-20T00:34:13.346Z",
      "updatedAt": "2026-08-20T00:34:13.346Z"
    },
    {
      "mode": "trial",
